height,time,type,date
0.6337459209369832,11:13:00,high,2021-01-10
0.551558905786747,23:52:00,high,2021-01-10
0.6745466783704638,12:06:00,high,2021-01-11
0.6192492758168071,00:40:00,high,2021-01-12
0.6919017956507455,12:54:00,high,2021-01-12
0.6631234231894495,01:25:00,high,2021-01-13
0.6808673948282404,13:37:00,high,2021-01-13
0.6788867569438729,02:06:00,high,2021-01-14
0.6424342344353703,14:17:00,high,2021-01-14
0.6669472669189448,02:44:00,high,2021-01-15
0.5817751613326635,14:55:00,high,2021-01-15
0.6311316262575847,03:21:00,high,2021-01-16
0.5061669830660688,15:31:00,high,2021-01-16
0.5772158921688615,03:57:00,high,2021-01-17
0.4229209135699091,16:07:00,high,2021-01-17
0.5115081864786675,04:33:00,high,2021-01-18
0.33795162048692,16:43:00,high,2021-01-18
0.440010471581115,05:11:00,high,2021-01-19
0.2558875940228369,17:24:00,high,2021-01-19
0.3689226590574944,05:55:00,high,2021-01-20
0.1830794907096667,18:17:00,high,2021-01-20
0.3075307327992665,06:51:00,high,2021-01-21
0.135586433659139,19:33:00,high,2021-01-21
0.273138924577639,08:04:00,high,2021-01-22
0.1423158730764651,21:08:00,high,2021-01-22
0.284255144420849,09:24:00,high,2021-01-23
0.2049110727030938,22:26:00,high,2021-01-23
0.3351803237431818,10:30:00,high,2021-01-24
0.2934054909837992,23:19:00,high,2021-01-24
0.4057131392576816,11:21:00,high,2021-01-25
0.3887775061794394,00:01:00,high,2021-01-26
0.4810927020895661,12:03:00,high,2021-01-26
0.4825845438285548,00:37:00,high,2021-01-27
0.5518859096006442,12:41:00,high,2021-01-27
0.5698173574878109,01:10:00,high,2021-01-28
0.610857646919982,13:17:00,high,2021-01-28
0.6457162784411395,01:44:00,high,2021-01-29
0.6515030833622487,13:53:00,high,2021-01-29
0.7044686911092084,02:18:00,high,2021-01-30
0.6678158645016369,14:30:00,high,2021-01-30
0.7392855284502983,02:53:00,high,2021-01-31
0.654978479337685,15:08:00,high,2021-01-31
0.7437406247806999,03:32:00,high,2021-02-01
0.6107582825328414,15:50:00,high,2021-02-01
0.7140464704681779,04:14:00,high,2021-02-02
0.5374268252799896,16:35:00,high,2021-02-02
0.6519259114977073,05:02:00,high,2021-02-03
0.4444016428442158,17:29:00,high,2021-02-03
0.5682019338961911,05:59:00,high,2021-02-04
0.3527311484330914,18:35:00,high,2021-02-04
0.4876199194193979,07:10:00,high,2021-02-05
0.3006536908432888,20:00:00,high,2021-02-05
0.4487983697135858,08:36:00,high,2021-02-06
0.3261497862818007,21:33:00,high,2021-02-06
0.4733349901668586,10:01:00,high,2021-02-07
0.4144928317864979,22:50:00,high,2021-02-07
0.5353284228911513,11:09:00,high,2021-02-08
0.5201033921255241,23:48:00,high,2021-02-08
0.5981514599534304,12:04:00,high,2021-02-09
0.6127938442863611,00:34:00,high,2021-02-10
0.64076019368705,12:49:00,high,2021-02-10
0.6781623008214482,01:15:00,high,2021-02-11
0.6553904427362961,13:28:00,high,2021-02-11
0.7111700552021356,01:51:00,high,2021-02-12
0.6423957908925741,14:03:00,high,2021-02-12
0.7126706562335765,02:23:00,high,2021-02-13
0.6064355162931684,14:35:00,high,2021-02-13
0.6869378822305229,02:54:00,high,2021-02-14
0.553365434793356,15:04:00,high,2021-02-14
0.6394480005712357,03:23:00,high,2021-02-15
0.4879094655558687,15:33:00,high,2021-02-15
0.5751534128928256,03:52:00,high,2021-02-16
0.4126447227499216,16:02:00,high,2021-02-16
0.4977353566594392,04:21:00,high,2021-02-17
0.3286720880756382,16:34:00,high,2021-02-17
0.410171275214811,04:54:00,high,2021-02-18
0.2380699487005786,17:12:00,high,2021-02-18
0.3170654758943698,05:37:00,high,2021-02-19
0.1498249163683386,18:10:00,high,2021-02-19
0.2320257021960829,06:42:00,high,2021-02-20
0.1015534557279192,19:59:00,high,2021-02-20
0.1999833366132863,08:33:00,high,2021-02-21
0.157921611126541,22:01:00,high,2021-02-21
0.2578443522442477,10:11:00,high,2021-02-22
0.2713533015896766,23:04:00,high,2021-02-22
0.3577453378064922,11:09:00,high,2021-02-23
0.3965929627772619,23:45:00,high,2021-02-23
0.4658403626318639,11:51:00,high,2021-02-24
0.5211168187244308,00:18:00,high,2021-02-25
0.5676959357196847,12:28:00,high,2021-02-25
0.6373067693520647,00:50:00,high,2021-02-26
0.6534793010692908,13:02:00,high,2021-02-26
0.7367275389644553,01:22:00,high,2021-02-27
0.7143627658559694,13:37:00,high,2021-02-27
0.8094752056291418,01:55:00,high,2021-02-28
0.7423635158861149,14:12:00,high,2021-02-28
0.8454462438052089,02:30:00,high,2021-03-01
0.7314795612820031,14:48:00,high,2021-03-01
0.8366373191609121,03:07:00,high,2021-03-02
0.6793539837330086,15:27:00,high,2021-03-02
0.779770618564209,03:48:00,high,2021-03-03
0.5890631741931639,16:10:00,high,2021-03-03
0.6788311546084036,04:33:00,high,2021-03-04
0.4712458756184564,17:00:00,high,2021-03-04
0.5480463697073813,05:27:00,high,2021-03-05
0.348670783763951,18:04:00,high,2021-03-05
0.4184164120622275,06:39:00,high,2021-03-06
0.2686319454324126,19:35:00,high,2021-03-06
0.3488989838969267,08:19:00,high,2021-03-07
0.2948349371552761,21:24:00,high,2021-03-07
0.3819949673160173,09:58:00,high,2021-03-08
0.4036040031737776,22:44:00,high,2021-03-08
0.4662972462077115,11:07:00,high,2021-03-09
0.5246586173237814,23:38:00,high,2021-03-09
0.5475557767280758,11:57:00,high,2021-03-10
0.6251344952319566,00:20:00,high,2021-03-11
0.6050893691692726,12:36:00,high,2021-03-11
0.6938065826425023,00:55:00,high,2021-03-12
0.6344104333182005,13:10:00,high,2021-03-12
0.7288992384540816,01:27:00,high,2021-03-13
0.6378719288800291,13:40:00,high,2021-03-13
0.7333528800472274,01:55:00,high,2021-03-14
0.6199591135969661,14:08:00,high,2021-03-14
0.7118402912385442,02:22:00,high,2021-03-15
0.5844177187260197,14:34:00,high,2021-03-15
0.6686525538889234,02:47:00,high,2021-03-16
0.5330196539255735,15:00:00,high,2021-03-16
0.6066918894979815,03:13:00,high,2021-03-17
0.4659868699561967,15:27:00,high,2021-03-17
0.5276572230275449,03:40:00,high,2021-03-18
0.3835816902587156,15:56:00,high,2021-03-18
0.4331157051903381,04:09:00,high,2021-03-19
0.2882259433559198,16:32:00,high,2021-03-19
0.3263313862666198,04:46:00,high,2021-03-20
0.1882034297491285,17:22:00,high,2021-03-20
0.217667909968988,05:44:00,high,2021-03-21
0.1158933302263865,19:02:00,high,2021-03-21
0.1558140158689183,07:48:00,high,2021-03-22
0.1629299593075717,21:27:00,high,2021-03-22
0.2208895479322989,09:49:00,high,2021-03-23
0.2910378026079455,22:35:00,high,2021-03-23
0.3419307035817988,10:49:00,high,2021-03-24
0.4342542379781625,23:16:00,high,2021-03-24
0.4696836514059688,11:31:00,high,2021-03-25
0.5760771704691813,23:50:00,high,2021-03-25
0.5878068368542533,12:07:00,high,2021-03-26
0.7053540296140283,00:23:00,high,2021-03-27
0.6851188898821196,12:41:00,high,2021-03-27
0.8100359820463763,00:56:00,high,2021-03-28
0.7516494620885551,13:15:00,high,2021-03-28
0.8777331265727553,01:30:00,high,2021-03-29
0.7790797713172762,13:51:00,high,2021-03-29
0.8979119806945557,02:06:00,high,2021-03-30
0.7622411199591994,14:28:00,high,2021-03-30
0.8644520442263421,02:44:00,high,2021-03-31
0.7007222335317737,15:07:00,high,2021-03-31
0.7778282701824392,03:24:00,high,2021-04-01
0.6002180034168197,15:49:00,high,2021-04-01
0.6466867407756588,04:09:00,high,2021-04-02
0.4740118186603671,16:39:00,high,2021-04-02
0.4897257846328999,05:03:00,high,2021-04-03
0.3471370988290171,17:44:00,high,2021-04-03
0.3423952178351066,06:18:00,high,2021-04-04
0.2700396334831401,19:19:00,high,2021-04-04
0.2728041191309766,08:09:00,high,2021-04-05
0.3061083650478093,21:11:00,high,2021-04-05
0.3198519024995511,09:51:00,high,2021-04-06
0.4153842718824658,22:27:00,high,2021-04-06
0.4101761149713878,10:55:00,high,2021-04-07
0.5274863176506857,23:17:00,high,2021-04-07
0.4923107608042875,11:39:00,high,2021-04-08
0.6165460216019261,23:55:00,high,2021-04-08
0.5523683258436768,12:15:00,high,2021-04-09
0.6761453812596323,00:27:00,high,2021-04-10
0.5891912494844799,12:45:00,high,2021-04-10
0.7070802807153701,00:56:00,high,2021-04-11
0.6052657887435247,13:13:00,high,2021-04-11
0.7126279253388588,01:22:00,high,2021-04-12
0.602918520562864,13:39:00,high,2021-04-12
0.6959702530629549,01:48:00,high,2021-04-13
0.5829156347471073,14:05:00,high,2021-04-13
0.659064857062246,02:13:00,high,2021-04-14
0.5448289411029237,14:32:00,high,2021-04-14
0.6027615702434659,02:40:00,high,2021-04-15
0.4884119564121241,15:00:00,high,2021-04-15
0.5276766800599522,03:08:00,high,2021-04-16
0.4151097537145694,15:32:00,high,2021-04-16
0.4353274067646041,03:39:00,high,2021-04-17
0.3294400362280004,16:09:00,high,2021-04-17
0.3297888175352953,04:19:00,high,2021-04-18
0.2420706782289665,17:02:00,high,2021-04-18
0.2233720211012371,05:20:00,high,2021-04-19
0.1836060577917526,18:31:00,high,2021-04-19
0.1628344641199577,07:12:00,high,2021-04-20
0.2195487501880199,20:31:00,high,2021-04-20
0.2184116712481632,09:09:00,high,2021-04-21
0.3374824935277041,21:46:00,high,2021-04-21
0.3366130198739053,10:14:00,high,2021-04-22
0.4791957278857645,22:35:00,high,2021-04-22
0.4648779878472633,11:00:00,high,2021-04-23
0.6198738593846316,23:14:00,high,2021-04-23
0.5832991156501294,11:39:00,high,2021-04-24
0.7437057186608552,23:52:00,high,2021-04-24
0.6792183789956362,12:16:00,high,2021-04-25
0.836477165117414,00:29:00,high,2021-04-26
0.7425162973181686,12:53:00,high,2021-04-26
0.8860440268324877,01:06:00,high,2021-04-27
0.7659362338233029,13:31:00,high,2021-04-27
0.8843411264656174,01:44:00,high,2021-04-28
0.7463279939716633,14:10:00,high,2021-04-28
0.8292790464702257,02:24:00,high,2021-04-29
0.6857510059916663,14:51:00,high,2021-04-29
0.7259028331358185,03:07:00,high,2021-04-30
0.592176701861088,15:36:00,high,2021-04-30
0.5867937991817709,03:54:00,high,2021-05-01
0.4802348392363391,16:28:00,high,2021-05-01
0.4327336144830485,04:49:00,high,2021-05-02
0.3738252886241182,17:32:00,high,2021-05-02
0.2970328054581153,06:04:00,high,2021-05-03
0.3124547964706391,19:01:00,high,2021-05-03
0.2330316053717177,07:47:00,high,2021-05-04
0.3344660658843971,20:39:00,high,2021-05-04
0.2651741454497113,09:23:00,high,2021-05-05
0.4121380554643256,21:52:00,high,2021-05-05
0.3375065214494538,10:26:00,high,2021-05-06
0.4955775493977285,22:42:00,high,2021-05-06
0.4086604509273444,11:10:00,high,2021-05-07
0.5639127427097218,23:21:00,high,2021-05-07
0.4670299688932336,11:46:00,high,2021-05-08
0.6122175636687015,23:53:00,high,2021-05-08
0.510828845483893,12:16:00,high,2021-05-09
0.6409000840127385,00:23:00,high,2021-05-10
0.5400917233060172,12:45:00,high,2021-05-10
0.6513182929866932,00:50:00,high,2021-05-11
0.5542160959621655,13:13:00,high,2021-05-11
0.6441194520902905,01:18:00,high,2021-05-12
0.5519524303495976,13:41:00,high,2021-05-12
0.6191364653404354,01:46:00,high,2021-05-13
0.532458431101752,14:11:00,high,2021-05-13
0.5760677640555543,02:15:00,high,2021-05-14
0.4964030488086826,14:43:00,high,2021-05-14
0.5153345060838925,02:48:00,high,2021-05-15
0.4466406491187164,15:18:00,high,2021-05-15
0.4389764286041989,03:24:00,high,2021-05-16
0.3888126255282182,16:00:00,high,2021-05-16
0.3522988431033119,04:09:00,high,2021-05-17
0.3333366730788134,16:53:00,high,2021-05-17
0.2686119736172959,05:10:00,high,2021-05-18
0.3007237371279862,18:05:00,high,2021-05-18
0.2195584142456776,06:37:00,high,2021-05-19
0.3212803857530752,19:31:00,high,2021-05-19
0.2439351869475986,08:13:00,high,2021-05-20
0.401742648231418,20:48:00,high,2021-05-20
0.3294453771614555,09:27:00,high,2021-05-21
0.5142305848483032,21:47:00,high,2021-05-21
0.4372596889354798,10:23:00,high,2021-05-22
0.6310743117754959,22:37:00,high,2021-05-22
0.5427753419227179,11:10:00,high,2021-05-23
0.7326116026304297,23:22:00,high,2021-05-23
0.631101490566075,11:53:00,high,2021-05-24
0.8040852495264519,00:05:00,high,2021-05-25
0.6920432814447999,12:35:00,high,2021-05-25
0.8351623362616782,00:47:00,high,2021-05-26
0.7192756405044217,13:17:00,high,2021-05-26
0.8207807475579911,01:29:00,high,2021-05-27
0.7107313094749691,13:59:00,high,2021-05-27
0.7618824033320495,02:13:00,high,2021-05-28
0.6689673558177058,14:43:00,high,2021-05-28
0.6654646223311738,02:57:00,high,2021-05-29
0.6011553236597407,15:29:00,high,2021-05-29
0.5439420324643095,03:45:00,high,2021-05-30
0.5188115118683088,16:20:00,high,2021-05-30
0.4143338657788223,04:38:00,high,2021-05-31
0.4377171098357282,17:18:00,high,2021-05-31
0.2983695001329045,05:42:00,high,2021-06-01
0.3779341555103193,18:27:00,high,2021-06-01
0.2232032567512399,07:02:00,high,2021-06-02
0.3587235501505125,19:45:00,high,2021-06-02
0.2098444540640731,08:28:00,high,2021-06-03
0.3807089836395357,20:57:00,high,2021-06-03
0.2451639194400574,09:39:00,high,2021-06-04
0.4234208518331709,21:54:00,high,2021-06-04
0.2997005242525553,10:32:00,high,2021-06-05
0.4690597353292042,22:39:00,high,2021-06-05
0.3571060223732541,11:13:00,high,2021-06-06
0.5096909723394261,23:17:00,high,2021-06-06
0.4107493960396649,11:48:00,high,2021-06-07
0.5422601155967944,23:51:00,high,2021-06-07
0.4569810413796011,12:21:00,high,2021-06-08
0.5649276807138198,00:23:00,high,2021-06-09
0.4929277067703373,12:53:00,high,2021-06-09
0.5758656571858484,00:55:00,high,2021-06-10
0.5165012448520883,13:26:00,high,2021-06-10
0.5733193047043287,01:28:00,high,2021-06-11
0.526885009986084,13:59:00,high,2021-06-11
0.5560401818247604,02:02:00,high,2021-06-12
0.5247008380012764,14:33:00,high,2021-06-12
0.5236835559832667,02:38:00,high,2021-06-13
0.5117756921376957,15:10:00,high,2021-06-13
0.4772367419723366,03:17:00,high,2021-06-14
0.4909476393483124,15:51:00,high,2021-06-14
0.4198936757158007,04:02:00,high,2021-06-15
0.4665970712402867,16:39:00,high,2021-06-15
0.3589599009087586,04:56:00,high,2021-06-16
0.4463076863908269,17:34:00,high,2021-06-16
0.3088219197571852,06:01:00,high,2021-06-17
0.442331362649849,18:40:00,high,2021-06-17
0.2909243522938238,07:17:00,high,2021-06-18
0.4675248353219655,19:51:00,high,2021-06-18
0.3202001535992128,08:35:00,high,2021-06-19
0.5235722380217313,21:00:00,high,2021-06-19
0.3885634051437473,09:44:00,high,2021-06-20
0.5971758865961369,22:02:00,high,2021-06-20
0.4748217689857179,10:43:00,high,2021-06-21
0.6698444171337963,22:57:00,high,2021-06-21
0.5600311522962758,11:35:00,high,2021-06-22
0.7256472706933353,23:48:00,high,2021-06-22
0.6305750136456545,12:23:00,high,2021-06-23
0.7534605324372707,00:36:00,high,2021-06-24
0.6774000259847522,13:09:00,high,2021-06-24
0.7474403620011368,01:22:00,high,2021-06-25
0.69560420310506,13:54:00,high,2021-06-25
0.7070344569172186,02:07:00,high,2021-06-26
0.68431994897789,14:37:00,high,2021-06-26
0.636521079172928,02:51:00,high,2021-06-27
0.6464462438900505,15:21:00,high,2021-06-27
0.5440119041118604,03:35:00,high,2021-06-28
0.5880621578119323,16:06:00,high,2021-06-28
0.4400848062354799,04:20:00,high,2021-06-29
0.5176194313025108,16:52:00,high,2021-06-29
0.3365014060924534,05:08:00,high,2021-06-30
0.4452325925620963,17:42:00,high,2021-06-30
0.2458190160134673,06:03:00,high,2021-07-01
0.3824378459903519,18:38:00,high,2021-07-01
0.182623280576981,07:09:00,high,2021-07-02
0.3417717901998516,19:42:00,high,2021-07-02
0.1627081138073297,08:27:00,high,2021-07-03
0.3323418803155136,20:50:00,high,2021-07-03
0.1892361575081415,09:41:00,high,2021-07-04
0.3518651488591852,21:51:00,high,2021-07-04
0.2456203370107867,10:40:00,high,2021-07-05
0.3894946812019347,22:43:00,high,2021-07-05
0.3144417314114223,11:26:00,high,2021-07-06
0.4350225249478122,23:27:00,high,2021-07-06
0.3852755669772747,12:06:00,high,2021-07-07
0.4811131991123484,00:06:00,high,2021-07-08
0.4519507227113442,12:41:00,high,2021-07-08
0.5222115279162224,00:42:00,high,2021-07-09
0.5106180698004599,13:15:00,high,2021-07-09
0.5538102522699437,01:18:00,high,2021-07-10
0.5589037862144252,13:49:00,high,2021-07-10
0.5721932066680269,01:53:00,high,2021-07-11
0.5951548236374035,14:22:00,high,2021-07-11
0.5743343810773508,02:29:00,high,2021-07-12
0.6176752113383239,14:57:00,high,2021-07-12
0.5579797598564148,03:07:00,high,2021-07-13
0.624396363669348,15:34:00,high,2021-07-13
0.5221661130780288,03:47:00,high,2021-07-14
0.6135009062588951,16:15:00,high,2021-07-14
0.4684715512099783,04:33:00,high,2021-07-15
0.5852837196636081,17:02:00,high,2021-07-15
0.4033116180635779,05:25:00,high,2021-07-16
0.5452414887579803,17:56:00,high,2021-07-16
0.3415432454196143,06:29:00,high,2021-07-17
0.5076436209038061,19:02:00,high,2021-07-17
0.309057018787287,07:47:00,high,2021-07-18
0.4947300221440474,20:18:00,high,2021-07-18
0.3312404979489841,09:10:00,high,2021-07-19
0.5211454616704433,21:35:00,high,2021-07-19
0.4049793014017969,10:25:00,high,2021-07-20
0.5767381934267741,22:43:00,high,2021-07-20
0.5026438967225098,11:26:00,high,2021-07-21
0.6376168239782141,23:41:00,high,2021-07-21
0.5980224460580363,12:18:00,high,2021-07-22
0.6833654930451103,00:32:00,high,2021-07-23
0.673583693770989,13:05:00,high,2021-07-23
0.7017034195288134,01:18:00,high,2021-07-24
0.7190899447689253,13:47:00,high,2021-07-24
0.6878919814407727,02:00:00,high,2021-07-25
0.7303254714130698,14:27:00,high,2021-07-25
0.6433365865855827,02:40:00,high,2021-07-26
0.708196820052273,15:05:00,high,2021-07-26
0.5738524693407537,03:17:00,high,2021-07-27
0.6575884363557198,15:41:00,high,2021-07-27
0.4875951197711674,03:53:00,high,2021-07-28
0.5858410855748982,16:16:00,high,2021-07-28
0.3929732246916533,04:28:00,high,2021-07-29
0.5011556033339,16:52:00,high,2021-07-29
0.297248543033923,05:06:00,high,2021-07-30
0.4116144158795983,17:32:00,high,2021-07-30
0.2070877558650508,05:51:00,high,2021-07-31
0.3261086751616107,18:19:00,high,2021-07-31
0.1340609508526981,06:55:00,high,2021-08-01
0.2597218309506822,19:27:00,high,2021-08-01
0.1091294608123968,08:34:00,high,2021-08-02
0.2403159118656202,20:56:00,high,2021-08-02
0.1600561945019181,10:12:00,high,2021-08-03
0.2788182339809714,22:16:00,high,2021-08-03
0.2520388658454343,11:13:00,high,2021-08-04
0.3492284163598434,23:12:00,high,2021-08-04
0.3540181481060514,11:55:00,high,2021-08-05
0.4291627711822197,23:56:00,high,2021-08-05
0.4542781798882218,12:30:00,high,2021-08-06
0.5064662350432116,00:33:00,high,2021-08-07
0.5471016015527919,13:02:00,high,2021-08-07
0.5732596878441992,01:07:00,high,2021-08-08
0.6283113436652428,13:32:00,high,2021-08-08
0.6233398887356643,01:40:00,high,2021-08-09
0.6934658502550428,14:03:00,high,2021-08-09
0.651262199180425,02:14:00,high,2021-08-10
0.7370566228884192,14:36:00,high,2021-08-10
0.6522624458353227,02:49:00,high,2021-08-11
0.7528300062241047,15:10:00,high,2021-08-11
0.6229470103363789,03:26:00,high,2021-08-12
0.7353354410902313,15:48:00,high,2021-08-12
0.5627417249668935,04:07:00,high,2021-08-13
0.6824955374125622,16:30:00,high,2021-08-13
0.4761779958291104,04:54:00,high,2021-08-14
0.5991136161709586,17:20:00,high,2021-08-14
0.3768854757339711,05:51:00,high,2021-08-15
0.5022540418137404,18:23:00,high,2021-08-15
0.2958524293160304,07:08:00,high,2021-08-16
0.4293068100693805,19:45:00,high,2021-08-16
0.2858555283639518,08:47:00,high,2021-08-17
0.427283254963333,21:20:00,high,2021-08-17
0.3668796437466772,10:17:00,high,2021-08-18
0.4919018076267171,22:40:00,high,2021-08-18
0.4896070473123385,11:22:00,high,2021-08-19
0.5755247805934763,23:40:00,high,2021-08-19
0.6087291367943213,12:12:00,high,2021-08-20
0.6441001991182145,00:28:00,high,2021-08-21
0.7011585434735078,12:55:00,high,2021-08-21
0.6821102863472824,01:10:00,high,2021-08-22
0.7563466633543952,13:32:00,high,2021-08-22
0.6853598579446506,01:47:00,high,2021-08-23
0.7717169917713269,14:07:00,high,2021-08-23
0.6566177860000254,02:20:00,high,2021-08-24
0.7503604483281691,14:39:00,high,2021-08-24
0.6024407744885821,02:51:00,high,2021-08-25
0.6988569651305496,15:09:00,high,2021-08-25
0.5303234920128556,03:20:00,high,2021-08-26
0.6249672867107718,15:37:00,high,2021-08-26
0.446446106199447,03:49:00,high,2021-08-27
0.5356653114031226,16:06:00,high,2021-08-27
0.3546755103467298,04:18:00,high,2021-08-28
0.4361934021316806,16:35:00,high,2021-08-28
0.2574190406080929,04:52:00,high,2021-08-29
0.3308331058795585,17:11:00,high,2021-08-29
0.1594867221295705,05:39:00,high,2021-08-30
0.227479819177928,18:04:00,high,2021-08-30
0.0852843513865957,07:14:00,high,2021-08-31
0.1611670121527133,19:54:00,high,2021-08-31
0.1221344263198496,09:49:00,high,2021-09-01
0.2031815797510338,21:58:00,high,2021-09-01
0.2381363317492909,10:58:00,high,2021-09-02
0.3037488179633226,23:01:00,high,2021-09-02
0.3651490503974871,11:37:00,high,2021-09-03
0.414055703517141,23:42:00,high,2021-09-03
0.4896685414707484,12:09:00,high,2021-09-04
0.5185946640986323,00:17:00,high,2021-09-05
0.605562459938021,12:38:00,high,2021-09-05
0.6086803881981291,00:49:00,high,2021-09-06
0.7066910425269769,13:07:00,high,2021-09-06
0.6770760823485846,01:21:00,high,2021-09-07
0.7854020778809169,13:38:00,high,2021-09-07
0.7169729522970053,01:53:00,high,2021-09-08
0.8327605182705369,14:10:00,high,2021-09-08
