height,time,type,date
-0.6971912658112566,08:27:00,low,2021-08-24
-0.6424353393487263,20:53:00,low,2021-08-24
-0.6427076541494496,08:55:00,low,2021-08-25
-0.5795852818233915,21:22:00,low,2021-08-25
-0.571748399555393,09:21:00,low,2021-08-26
-0.504374414180127,21:49:00,low,2021-08-26
-0.48901887085209,09:45:00,low,2021-08-27
-0.4224418430962812,22:17:00,low,2021-08-27
-0.3965069650361471,10:12:00,low,2021-08-28
-0.3362905097731957,22:49:00,low,2021-08-28
-0.2948547267464654,10:42:00,low,2021-08-29
-0.2485836180369439,23:32:00,low,2021-08-29
-0.1868760665121404,11:24:00,low,2021-08-30
-0.1741569797039871,00:50:00,low,2021-08-31
-0.0939312677892406,13:05:00,low,2021-08-31
-0.1790151982296516,03:15:00,low,2021-09-01
-0.1206847527952854,15:52:00,low,2021-09-01
-0.2695653917288161,04:38:00,low,2021-09-02
-0.2293873321022717,17:02:00,low,2021-09-02
-0.3774431031859324,05:23:00,low,2021-09-03
-0.3509653575131699,17:43:00,low,2021-09-03
-0.4822932913981265,05:57:00,low,2021-09-04
-0.4699445666322813,18:16:00,low,2021-09-04
-0.5767904436158837,06:28:00,low,2021-09-05
-0.5783130281344757,18:48:00,low,2021-09-05
-0.6561431591031349,06:57:00,low,2021-09-06
-0.6686367251282308,19:18:00,low,2021-09-06
-0.7155815977655459,07:27:00,low,2021-09-07
-0.7330118893066957,19:50:00,low,2021-09-07
-0.7494751518298244,07:58:00,low,2021-09-08
-0.763596793799947,20:23:00,low,2021-09-08
-0.7516357117459184,08:30:00,low,2021-09-09
-0.7541151815754763,20:58:00,low,2021-09-09
-0.7167355132275762,09:05:00,low,2021-09-10
-0.7019398543765376,21:37:00,low,2021-09-10
-0.6425360089795821,09:44:00,low,2021-09-11
-0.610487074264311,22:20:00,low,2021-09-11
-0.5327867521325779,10:29:00,low,2021-09-12
-0.4925572282346172,23:14:00,low,2021-09-12
-0.4023899082899869,11:28:00,low,2021-09-13
-0.3786784908670164,00:29:00,low,2021-09-14
-0.2939657939986874,13:00:00,low,2021-09-14
-0.3329073005356445,02:16:00,low,2021-09-15
-0.2941868501255496,15:01:00,low,2021-09-15
-0.3923172993750898,03:54:00,low,2021-09-16
-0.398520077307026,16:30:00,low,2021-09-16
-0.4953599863879833,05:00:00,low,2021-09-17
-0.5221582434502227,17:29:00,low,2021-09-17
-0.5909909587793762,05:48:00,low,2021-09-18
-0.6225939936762078,18:14:00,low,2021-09-18
-0.6589613314959228,06:27:00,low,2021-09-19
-0.6852576015796134,18:52:00,low,2021-09-19
-0.6934852151303595,07:01:00,low,2021-09-20
-0.7086481029948104,19:25:00,low,2021-09-20
-0.6962538791624351,07:31:00,low,2021-09-21
-0.6984710552166001,19:55:00,low,2021-09-21
-0.6726767097419286,07:57:00,low,2021-09-22
-0.6635012349976366,20:21:00,low,2021-09-22
-0.6287710907416407,08:22:00,low,2021-09-23
-0.6118288229866734,20:46:00,low,2021-09-23
-0.5687881753445393,08:46:00,low,2021-09-24
-0.5482190795014986,21:10:00,low,2021-09-24
-0.4943772006503875,09:09:00,low,2021-09-25
-0.4736702761189359,21:35:00,low,2021-09-25
-0.405573266537317,09:35:00,low,2021-09-26
-0.3873409660770431,22:04:00,low,2021-09-26
-0.3028942756510979,10:05:00,low,2021-09-27
-0.290116466806013,22:42:00,low,2021-09-27
-0.1901834611904678,10:46:00,low,2021-09-28
-0.19233331024856,23:46:00,low,2021-09-28
-0.0893270723221291,12:25:00,low,2021-09-29
-0.158025829834566,02:19:00,low,2021-09-30
-0.1259563483501632,15:30:00,low,2021-09-30
-0.2412307941258503,04:00:00,low,2021-10-01
-0.2528942401779374,16:36:00,low,2021-10-01
-0.3530430410425451,04:49:00,low,2021-10-02
-0.3906916056971783,17:16:00,low,2021-10-02
-0.4652764346944572,05:25:00,low,2021-10-03
-0.5239590875273663,17:49:00,low,2021-10-03
-0.5692444705843065,05:57:00,low,2021-10-04
-0.6432336737507166,18:21:00,low,2021-10-04
-0.6583352795813325,06:28:00,low,2021-10-05
-0.7390718201872841,18:52:00,low,2021-10-05
-0.7251628578804357,07:00:00,low,2021-10-06
-0.8019548003228609,19:25:00,low,2021-10-06
-0.7615518109493584,07:32:00,low,2021-10-07
-0.8236350206197498,19:59:00,low,2021-10-07
-0.7599230589759927,08:07:00,low,2021-10-08
-0.7990550798335326,20:36:00,low,2021-10-08
-0.7154472572883028,08:44:00,low,2021-10-09
-0.72828760001912,21:15:00,low,2021-10-09
-0.6284384657033026,09:25:00,low,2021-10-10
-0.6182708123562082,21:59:00,low,2021-10-10
-0.5070558862709832,10:14:00,low,2021-10-11
-0.4851950320996559,22:53:00,low,2021-10-11
-0.3728973854086458,11:19:00,low,2021-10-12
-0.362023675792433,00:10:00,low,2021-10-13
-0.2800677902029019,13:00:00,low,2021-10-13
-0.3122140862743242,01:58:00,low,2021-10-14
-0.307155069853289,14:58:00,low,2021-10-14
-0.3626932170839507,03:33:00,low,2021-10-15
-0.41396633376608,16:18:00,low,2021-10-15
-0.4507975055800646,04:36:00,low,2021-10-16
-0.5244280893506923,17:11:00,low,2021-10-16
-0.5313876597218956,05:22:00,low,2021-10-17
-0.6085549217017368,17:53:00,low,2021-10-17
-0.5883499543347404,06:00:00,low,2021-10-18
-0.6591521247605021,18:28:00,low,2021-10-18
-0.6184835602031554,06:32:00,low,2021-10-19
-0.6789415623551669,18:58:00,low,2021-10-19
-0.6242750421634339,07:01:00,low,2021-10-20
-0.6746750319110956,19:25:00,low,2021-10-20
-0.6098937150138056,07:26:00,low,2021-10-21
-0.652947725433822,19:50:00,low,2021-10-21
-0.5785501643592779,07:51:00,low,2021-10-22
-0.6174380864626147,20:14:00,low,2021-10-22
-0.5314487726453897,08:16:00,low,2021-10-23
-0.5683700270793218,20:39:00,low,2021-10-23
-0.4684712916206578,08:43:00,low,2021-10-24
-0.5041812974924221,21:06:00,low,2021-10-24
-0.3898790721203681,09:13:00,low,2021-10-25
-0.4242350230362767,21:38:00,low,2021-10-25
-0.2982165989798527,09:49:00,low,2021-10-26
-0.3316914711562094,22:18:00,low,2021-10-26
-0.2016615906495758,10:40:00,low,2021-10-27
-0.2391505845587239,23:21:00,low,2021-10-27
-0.131344318687333,12:21:00,low,2021-10-28
-0.1911656106693761,01:14:00,low,2021-10-29
-0.1694292672572899,14:37:00,low,2021-10-29
-0.2378915504913167,02:58:00,low,2021-10-30
-0.2867398599039194,15:50:00,low,2021-10-30
-0.3321307347508364,03:59:00,low,2021-10-31
-0.4218715781643473,16:37:00,low,2021-10-31
-0.4379422379934998,04:43:00,low,2021-11-01
-0.5540157235912719,17:15:00,low,2021-11-01
-0.5408162836863974,05:21:00,low,2021-11-02
-0.6707240201737211,17:51:00,low,2021-11-02
-0.6303977260438809,05:57:00,low,2021-11-03
-0.7610468133852407,18:26:00,low,2021-11-03
-0.6966882112845878,06:33:00,low,2021-11-04
-0.8154294320918813,19:02:00,low,2021-11-04
-0.7304111652624777,07:11:00,low,2021-11-05
-0.8271031713054313,19:40:00,low,2021-11-05
-0.72474737116138,07:50:00,low,2021-11-06
-0.7936792640993225,20:19:00,low,2021-11-06
-0.6773760118958481,08:31:00,low,2021-11-07
-0.7183785089540333,21:01:00,low,2021-11-07
-0.5923528635106233,09:17:00,low,2021-11-08
-0.6108007352618614,21:47:00,low,2021-11-08
-0.4821116865370137,10:11:00,low,2021-11-09
-0.487914318037549,22:43:00,low,2021-11-09
-0.371605926648529,11:20:00,low,2021-11-10
-0.3773293045968073,23:54:00,low,2021-11-10
-0.3059275514515899,12:54:00,low,2021-11-11
-0.3194029872961877,01:26:00,low,2021-11-12
-0.3250034307629035,14:34:00,low,2021-11-12
-0.3323637494136063,02:53:00,low,2021-11-13
-0.3985348929186558,15:49:00,low,2021-11-13
-0.3829740537846832,03:58:00,low,2021-11-14
-0.4777844952175634,16:43:00,low,2021-11-14
-0.4373611701336609,04:47:00,low,2021-11-15
-0.5409907945858088,17:24:00,low,2021-11-15
-0.4805787140453338,05:27:00,low,2021-11-16
-0.5836037665784607,17:59:00,low,2021-11-16
-0.508651051949725,06:01:00,low,2021-11-17
-0.6081062258473778,18:29:00,low,2021-11-17
-0.5219831479825082,06:31:00,low,2021-11-18
-0.6183373127239715,18:57:00,low,2021-11-18
-0.5217056233137966,06:59:00,low,2021-11-19
-0.6163167751408848,19:23:00,low,2021-11-19
-0.5080898367658568,07:28:00,low,2021-11-20
-0.601413684481301,19:50:00,low,2021-11-20
-0.4806632194756478,07:57:00,low,2021-11-21
-0.5715608135445128,20:19:00,low,2021-11-21
-0.439311034818095,08:29:00,low,2021-11-22
-0.5253601864415858,20:51:00,low,2021-11-22
-0.3855297412189012,09:05:00,low,2021-11-23
-0.4639014598882879,21:26:00,low,2021-11-23
-0.3236922685265418,09:48:00,low,2021-11-24
-0.3921069410557105,22:09:00,low,2021-11-24
-0.2636025827529515,10:43:00,low,2021-11-25
-0.3209147921007539,23:05:00,low,2021-11-25
-0.226782784650986,12:00:00,low,2021-11-26
-0.2720052867032252,00:20:00,low,2021-11-27
-0.2455769283080822,13:32:00,low,2021-11-27
-0.272711528340225,01:45:00,low,2021-11-28
-0.3235951347725337,14:50:00,low,2021-11-28
-0.3240237521356469,02:57:00,low,2021-11-29
-0.4319350214226128,15:49:00,low,2021-11-29
-0.4039511607627635,03:55:00,low,2021-11-30
-0.5461398088015209,16:38:00,low,2021-11-30
-0.4926722541257429,04:44:00,low,2021-12-01
-0.6499654417152434,17:22:00,low,2021-12-01
-0.5752310941364176,05:29:00,low,2021-12-02
-0.7312607785685986,18:04:00,low,2021-12-02
-0.6394021863025788,06:13:00,low,2021-12-03
-0.7809610610753329,18:46:00,low,2021-12-03
-0.6755835416914812,06:57:00,low,2021-12-04
-0.7936141706682496,19:28:00,low,2021-12-04
-0.6778514781193153,07:42:00,low,2021-12-05
-0.7681175893836876,20:10:00,low,2021-12-05
-0.6451507642473769,08:28:00,low,2021-12-06
-0.7080792346536671,20:54:00,low,2021-12-06
-0.5821010497374315,09:17:00,low,2021-12-07
-0.6216393713408073,21:41:00,low,2021-12-07
-0.4993532939265107,10:11:00,low,2021-12-08
-0.520932381806608,22:31:00,low,2021-12-08
-0.413767495911464,11:13:00,low,2021-12-09
-0.4216385224320429,23:29:00,low,2021-12-09
-0.347924399294773,12:26:00,low,2021-12-10
-0.342511388152903,00:37:00,low,2021-12-11
-0.3232125975570318,13:47:00,low,2021-12-11
-0.3005872580090779,01:53:00,low,2021-12-12
-0.3414839636236587,15:03:00,low,2021-12-12
-0.2979558513155942,03:04:00,low,2021-12-13
-0.3834213617595532,16:03:00,low,2021-12-13
-0.3201869263399787,04:03:00,low,2021-12-14
-0.4308526298445325,16:51:00,low,2021-12-14
-0.3520113820570197,04:51:00,low,2021-12-15
-0.4755599770621442,17:30:00,low,2021-12-15
-0.3845971294176254,05:31:00,low,2021-12-16
-0.5150871393301405,18:04:00,low,2021-12-16
-0.4136223422355035,06:08:00,low,2021-12-17
-0.5480712780872765,18:36:00,low,2021-12-17
-0.4365075016429382,06:42:00,low,2021-12-18
-0.5721668182880478,19:06:00,low,2021-12-18
-0.4511663283745501,07:15:00,low,2021-12-19
-0.584209029956091,19:37:00,low,2021-12-19
-0.4559712587112207,07:49:00,low,2021-12-20
-0.5814584002795185,20:08:00,low,2021-12-20
-0.4501502867822057,08:25:00,low,2021-12-21
-0.562758817146934,20:42:00,low,2021-12-21
-0.4341009179274317,09:02:00,low,2021-12-22
-0.5290245459958923,21:18:00,low,2021-12-22
-0.40962348570657,09:44:00,low,2021-12-23
-0.4831757029843931,21:57:00,low,2021-12-23
-0.3805242111578135,10:31:00,low,2021-12-24
-0.4301802332141761,22:42:00,low,2021-12-24
-0.3541504005389514,11:27:00,low,2021-12-25
-0.3781127342161831,23:35:00,low,2021-12-25
-0.3432744163713899,12:34:00,low,2021-12-26
-0.3402952243249584,00:40:00,low,2021-12-27
-0.3633075426777121,13:48:00,low,2021-12-27
-0.3338262366364206,01:54:00,low,2021-12-28
-0.4197744465510573,15:00:00,low,2021-12-28
-0.3672687486916725,03:07:00,low,2021-12-29
-0.5015825724938408,16:04:00,low,2021-12-29
-0.4317381359208987,04:13:00,low,2021-12-30
-0.5907741466750898,17:00:00,low,2021-12-30
-0.5093727923671723,05:11:00,low,2021-12-31
-0.6711722759736325,17:51:00,low,2021-12-31
-0.5826134854880463,06:04:00,low,2022-01-01
-0.7304760187884111,18:37:00,low,2022-01-01
-0.6373536855697479,06:54:00,low,2022-01-02
-0.7604932504905683,19:22:00,low,2022-01-02
-0.6639198039650047,07:41:00,low,2022-01-03
-0.7573046918421004,20:05:00,low,2022-01-03
-0.6576882607548282,08:28:00,low,2022-01-04
-0.7212905647860907,20:47:00,low,2022-01-04
-0.6193471418011945,09:14:00,low,2022-01-05
-0.6567648728133354,21:29:00,low,2022-01-05
-0.5545911136057832,10:01:00,low,2022-01-06
-0.5711480053151471,22:11:00,low,2022-01-06
-0.4732721562912907,10:49:00,low,2022-01-07
-0.4738468509887347,22:54:00,low,2022-01-07
-0.3883633094843002,11:42:00,low,2022-01-08
-0.3753251351577173,23:41:00,low,2022-01-08
-0.3153729393372066,12:42:00,low,2022-01-09
-0.2873458429405439,00:36:00,low,2022-01-10
-0.2718307901100656,13:53:00,low,2022-01-10
-0.2252346216865178,01:46:00,low,2022-01-11
-0.2708031079194109,15:10:00,low,2022-01-11
-0.2055893098406712,03:06:00,low,2022-01-12
-0.30721761719529,16:16:00,low,2022-01-12
-0.2283093142901336,04:17:00,low,2022-01-13
-0.3638851716421217,17:07:00,low,2022-01-13
-0.275984218531199,05:12:00,low,2022-01-14
-0.427495650696404,17:47:00,low,2022-01-14
-0.3333256384233936,05:56:00,low,2022-01-15
-0.4898065261032263,18:23:00,low,2022-01-15
-0.3913081493225361,06:35:00,low,2022-01-16
-0.5446571927930625,18:55:00,low,2022-01-16
-0.4442615687626702,07:10:00,low,2022-01-17
-0.5870963406998488,19:26:00,low,2022-01-17
-0.4881076049769561,07:43:00,low,2022-01-18
-0.6136575520620738,19:57:00,low,2022-01-18
-0.5197072192475992,08:17:00,low,2022-01-19
-0.622514228040836,20:29:00,low,2022-01-19
-0.5365372355398234,08:51:00,low,2022-01-20
-0.6130997467447359,21:01:00,low,2022-01-20
-0.536552914166229,09:27:00,low,2022-01-21
-0.5854694489150067,21:35:00,low,2022-01-21
-0.5185486969863786,10:07:00,low,2022-01-22
-0.5400804053171081,22:13:00,low,2022-01-22
-0.4835116044042115,10:51:00,low,2022-01-23
-0.4788011486181223,22:56:00,low,2022-01-23
-0.4375471016156809,11:45:00,low,2022-01-24
-0.4081432915206661,23:50:00,low,2022-01-24
-0.3967725402172208,12:53:00,low,2022-01-25
-0.3460860378578956,01:00:00,low,2022-01-26
-0.3895339221516107,14:15:00,low,2022-01-26
-0.3270001761514285,02:28:00,low,2022-01-27
-0.43623469416414,15:38:00,low,2022-01-27
-0.3737862176028342,03:55:00,low,2022-01-28
-0.5220914746564994,16:48:00,low,2022-01-28
-0.4650103243896932,05:06:00,low,2022-01-29
-0.6168091955023511,17:44:00,low,2022-01-29
-0.5649609354817068,06:04:00,low,2022-01-30
-0.6970923821657592,18:33:00,low,2022-01-30
-0.6474810095386497,06:54:00,low,2022-01-31
-0.7486783655059559,19:16:00,low,2022-01-31
-0.6969308385910257,07:39:00,low,2022-02-01
-0.7644939795574079,19:56:00,low,2022-02-01
-0.7063259167064957,08:20:00,low,2022-02-02
-0.7434833468133183,20:33:00,low,2022-02-02
-0.6760787801103858,09:00:00,low,2022-02-03
-0.6895149345551458,21:08:00,low,2022-02-03
-0.6125372218411032,09:37:00,low,2022-02-04
-0.6098642233078649,21:41:00,low,2022-02-04
-0.5259182199877801,10:14:00,low,2022-02-05
-0.5132658869645833,22:13:00,low,2022-02-05
-0.4278686347271955,10:51:00,low,2022-02-06
-0.4079499290949041,22:45:00,low,2022-02-06
-0.3295262911576705,11:31:00,low,2022-02-07
-0.3005690539790489,23:21:00,low,2022-02-07
-0.2422128698916752,12:22:00,low,2022-02-08
-0.1981894044644561,00:10:00,low,2022-02-09
-0.1867312998284385,13:46:00,low,2022-02-09
-0.1234408390567361,01:46:00,low,2022-02-10
-0.2024713521359988,15:37:00,low,2022-02-10
-0.1361539215276777,03:54:00,low,2022-02-11
-0.2768674832837608,16:50:00,low,2022-02-11
-0.2142235380767668,05:06:00,low,2022-02-12
-0.367942097833638,17:35:00,low,2022-02-12
-0.3088073425774814,05:51:00,low,2022-02-13
-0.4580424723846797,18:10:00,low,2022-02-13
-0.4033567534709562,06:27:00,low,2022-02-14
-0.5388787816079617,18:41:00,low,2022-02-14
-0.4904210217217761,06:58:00,low,2022-02-15
-0.6052613703439452,19:10:00,low,2022-02-15
-0.5646955076644493,07:28:00,low,2022-02-16
-0.6538136777037062,19:38:00,low,2022-02-16
-0.6214256863483473,07:59:00,low,2022-02-17
-0.6821486039244625,20:07:00,low,2022-02-17
-0.6558867157185955,08:30:00,low,2022-02-18
-0.6879492379101662,20:37:00,low,2022-02-18
-0.6634307128436934,09:02:00,low,2022-02-19
-0.6684457868948048,21:09:00,low,2022-02-19
-0.6403060888047447,09:38:00,low,2022-02-20
-0.6209008138341922,21:43:00,low,2022-02-20
-0.5854591054193257,10:18:00,low,2022-02-21
-0.544484159566344,22:23:00,low,2022-02-21
-0.5036632911336204,11:06:00,low,2022-02-22
-0.4441519918921531,23:13:00,low,2022-02-22
-0.4116998925802808,12:09:00,low,2022-02-23
-0.3399847166992212,00:23:00,low,2022-02-24
-0.3512931110446438,13:40:00,low,2022-02-24
-0.2888478921270949,02:09:00,low,2022-02-25
-0.3778694716991664,15:22:00,low,2022-02-25
-0.3478248309847538,03:54:00,low,2022-02-26
-0.4748586672355754,16:40:00,low,2022-02-26
-0.4696722796290159,05:07:00,low,2022-02-27
-0.586446596890099,17:37:00,low,2022-02-27
-0.5934314145893784,06:02:00,low,2022-02-28
-0.6798287766121377,18:23:00,low,2022-02-28
-0.688297920723808,06:47:00,low,2022-03-01
-0.7395120062668886,19:02:00,low,2022-03-01
-0.7406199517577884,07:27:00,low,2022-03-02
-0.7597801400797158,19:38:00,low,2022-03-02
-0.7473613093335694,08:03:00,low,2022-03-03
-0.7417225763133943,20:10:00,low,2022-03-03
-0.7131541120339069,08:36:00,low,2022-03-04
-0.6911468716264506,20:40:00,low,2022-03-04
-0.6475613658387169,09:06:00,low,2022-03-05
-0.6162260071854692,21:08:00,low,2022-03-05
-0.5618836837607436,09:35:00,low,2022-03-06
-0.5249635803426728,21:33:00,low,2022-03-06
-0.4659697205462714,10:02:00,low,2022-03-07
-0.4231766564650322,21:58:00,low,2022-03-07
-0.3661462279138604,10:31:00,low,2022-03-08
-0.3139578921682078,22:26:00,low,2022-03-08
-0.2657828937954507,11:06:00,low,2022-03-09
-0.1994457679150237,23:01:00,low,2022-03-09
-0.1721251332649858,12:07:00,low,2022-03-10
-0.0904469744463619,00:19:00,low,2022-03-11
-0.141160185380914,14:45:00,low,2022-03-11
-0.0968115609913919,03:45:00,low,2022-03-12
-0.2254444730343051,16:28:00,low,2022-03-12
-0.2077461426253971,04:57:00,low,2022-03-13
-0.3333874560706737,17:13:00,low,2022-03-13
-0.3295320182675773,05:36:00,low,2022-03-14
-0.438739491420836,17:47:00,low,2022-03-14
-0.4475236166504056,06:07:00,low,2022-03-15
-0.5337487842010625,18:16:00,low,2022-03-15
-0.554930040614362,06:36:00,low,2022-03-16
-0.6139985206796714,18:44:00,low,2022-03-16
-0.6457448958225724,07:04:00,low,2022-03-17
-0.6759659848952272,19:12:00,low,2022-03-17
-0.7136959020308192,07:33:00,low,2022-03-18
-0.715760176992209,19:40:00,low,2022-03-18
-0.7522026700634594,08:03:00,low,2022-03-19
-0.7285322213002118,20:10:00,low,2022-03-19
-0.7551146250414603,08:36:00,low,2022-03-20
-0.7089623701148675,20:42:00,low,2022-03-20
-0.7182364369575942,09:11:00,low,2022-03-21
-0.6529489033580017,21:18:00,low,2022-03-21
-0.6414921186973469,09:50:00,low,2022-03-22
-0.5603583840371086,21:59:00,low,2022-03-22
-0.5318736519642713,10:38:00,low,2022-03-23
-0.4394612128838977,22:51:00,low,2022-03-23
-0.4094651436099573,11:41:00,low,2022-03-24
-0.318828661463988,00:08:00,low,2022-03-25
-0.3249091205441872,13:18:00,low,2022-03-25
-0.2785212585048615,02:10:00,low,2022-03-26
-0.3493042447744593,15:09:00,low,2022-03-26
-0.3683756563805409,03:54:00,low,2022-03-27
-0.4504234032990165,16:26:00,low,2022-03-27
-0.5040211263613205,05:00:00,low,2022-03-28
-0.5603554263731224,17:20:00,low,2022-03-28
-0.6254906804904522,05:49:00,low,2022-03-29
-0.6475757961934512,18:03:00,low,2022-03-29
-0.7095639591058857,06:30:00,low,2022-03-30
-0.6998961898336171,18:40:00,low,2022-03-30
-0.7492524893608659,07:06:00,low,2022-03-31
-0.7148551998359954,19:13:00,low,2022-03-31
-0.7469830958185456,07:38:00,low,2022-04-01
-0.6959722620316453,19:43:00,low,2022-04-01
-0.7109196952230351,08:07:00,low,2022-04-02
-0.6499539501851648,20:09:00,low,2022-04-02
-0.6513939462927271,08:33:00,low,2022-04-03
-0.5839417806161218,20:35:00,low,2022-04-03
-0.5774086871442494,08:58:00,low,2022-04-04
-0.5032872389507815,20:59:00,low,2022-04-04
-0.4942411123179843,09:22:00,low,2022-04-05
-0.4107490562871352,21:24:00,low,2022-04-05
-0.4032990786450384,09:49:00,low,2022-04-06
-0.3075446554271333,21:52:00,low,2022-04-06
-0.3046059753289393,10:22:00,low,2022-04-07
-0.1961902707907369,22:30:00,low,2022-04-07
-0.20271194941128,11:14:00,low,2022-04-08
-0.091417669779492,23:53:00,low,2022-04-08
-0.1385398154370507,13:31:00,low,2022-04-09
-0.1074320518980631,03:13:00,low,2022-04-10
-0.2006004031961144,15:39:00,low,2022-04-10
-0.2275081334878425,04:24:00,low,2022-04-11
-0.3044714246850847,16:32:00,low,2022-04-11
-0.3585695381979241,05:03:00,low,2022-04-12
-0.4105350882806057,17:09:00,low,2022-04-12
-0.4855281480144591,05:35:00,low,2022-04-13
-0.5094643643555579,17:41:00,low,2022-04-13
-0.6006320590804517,06:05:00,low,2022-04-14
-0.5960720174901731,18:11:00,low,2022-04-14
-0.6965020737144283,06:35:00,low,2022-04-15
-0.6651231907191731,18:41:00,low,2022-04-15
-0.7653915550539416,07:06:00,low,2022-04-16
-0.7102604333772177,19:12:00,low,2022-04-16
-0.7997620925093277,07:38:00,low,2022-04-17
-0.724437104595829,19:45:00,low,2022-04-17
-0.7936661494382146,08:12:00,low,2022-04-18
-0.701563794371318,20:21:00,low,2022-04-18
-0.7445920252048676,08:50:00,low,2022-04-19
-0.6389543770866726,21:00:00,low,2022-04-19
-0.6554475948777947,09:32:00,low,2022-04-20
-0.5403365602451505,21:46:00,low,2022-04-20
-0.5369081135989763,10:21:00,low,2022-04-21
-0.4206575372468035,22:45:00,low,2022-04-21
-0.4124579633015939,11:27:00,low,2022-04-22
-0.3190270837038141,00:12:00,low,2022-04-23
-0.3310064099311258,13:02:00,low,2022-04-23
-0.3101694954676996,02:07:00,low,2022-04-24
-0.3451824429931476,14:45:00,low,2022-04-24
-0.4010564201608542,03:38:00,low,2022-04-25
-0.4228753017824365,15:59:00,low,2022-04-25
-0.5167225971160654,04:40:00,low,2022-04-26
-0.5085518986557772,16:53:00,low,2022-04-26
-0.613444344041587,05:27:00,low,2022-04-27
-0.5754061623337375,17:36:00,low,2022-04-27
-0.6759302851883747,06:06:00,low,2022-04-28
-0.6140341166866303,18:12:00,low,2022-04-28
-0.7023451756407617,06:40:00,low,2022-04-29
-0.623800216158716,18:45:00,low,2022-04-29
-0.6979083230397998,07:11:00,low,2022-04-30
-0.608554265971424,19:14:00,low,2022-04-30
-0.670685673111244,07:38:00,low,2022-05-01
-0.573534765789017,19:41:00,low,2022-05-01
-0.6279953971742852,08:04:00,low,2022-05-02
-0.5230459840725966,20:07:00,low,2022-05-02
-0.5739961564420101,08:29:00,low,2022-05-03
-0.4594795911525715,20:34:00,low,2022-05-03
-0.5094120856523944,08:56:00,low,2022-05-04
-0.3840187348766223,21:04:00,low,2022-05-04
-0.4334726066812207,09:26:00,low,2022-05-05
-0.2986749673788818,21:40:00,low,2022-05-05
-0.3471442201762804,10:03:00,low,2022-05-06
-0.2099209829619508,22:29:00,low,2022-05-06
-0.2579674477311635,10:57:00,low,2022-05-07
-0.1407985144254978,23:55:00,low,2022-05-07
-0.1941699666035682,12:31:00,low,2022-05-08
-0.1555008122063235,02:05:00,low,2022-05-09
-0.2077328452266019,14:21:00,low,2022-05-09
-0.2523256851727383,03:27:00,low,2022-05-10
-0.2798024154238049,15:32:00,low,2022-05-10
-0.3730291665441175,04:16:00,low,2022-05-11
-0.370653619995521,16:20:00,low,2022-05-11
-0.4949187370601802,04:56:00,low,2022-05-12
-0.4638327935626927,16:59:00,low,2022-05-12
-0.6068450882942561,05:31:00,low,2022-05-13
-0.5502182500744601,17:36:00,low,2022-05-13
-0.6996706829816866,06:06:00,low,2022-05-14
-0.6215601913864144,18:12:00,low,2022-05-14
-0.7649028415247036,06:41:00,low,2022-05-15
-0.6694116831253792,18:49:00,low,2022-05-15
-0.7953950821301645,07:18:00,low,2022-05-16
-0.686159395491682,19:28:00,low,2022-05-16
-0.7867447826765843,07:56:00,low,2022-05-17
-0.6669836367314249,20:09:00,low,2022-05-17
-0.7387645305318962,08:37:00,low,2022-05-18
-0.6120705636440992,20:54:00,low,2022-05-18
-0.6567016792009983,09:23:00,low,2022-05-19
-0.5288884703763171,21:46:00,low,2022-05-19
-0.5523286969817991,10:14:00,low,2022-05-20
-0.4352078479160067,22:49:00,low,2022-05-20
-0.4457429461153442,11:17:00,low,2022-05-21
-0.3634298359791805,00:10:00,low,2022-05-22
-0.3674679726188873,12:37:00,low,2022-05-22
-0.3524109474094203,01:44:00,low,2022-05-23
-0.3459275483773067,14:03:00,low,2022-05-23
-0.4026552866640413,03:06:00,low,2022-05-24
-0.3738515553623537,15:17:00,low,2022-05-24
-0.4751802079492718,04:09:00,low,2022-05-25
-0.42009871763047,16:16:00,low,2022-05-25
-0.5398085115665101,04:59:00,low,2022-05-26
-0.4622177023468857,17:03:00,low,2022-05-26
-0.5846190484037155,05:40:00,low,2022-05-27
-0.4905280263081036,17:43:00,low,2022-05-27
-0.6085114262956719,06:15:00,low,2022-05-28
-0.5030291657410481,18:18:00,low,2022-05-28
-0.6152061523850002,06:46:00,low,2022-05-29
-0.5011947179413746,18:50:00,low,2022-05-29
-0.6090921611492212,07:15:00,low,2022-05-30
-0.4871574175222795,19:21:00,low,2022-05-30
-0.5926163742525058,07:42:00,low,2022-05-31
-0.4622813410960967,19:51:00,low,2022-05-31
-0.565643585118984,08:11:00,low,2022-06-01
-0.4271864801763254,20:23:00,low,2022-06-01
-0.5267104432109376,08:42:00,low,2022-06-02
-0.3828206112985544,20:59:00,low,2022-06-02
-0.4751611094032922,09:16:00,low,2022-06-03
-0.3319569721868397,21:40:00,low,2022-06-03
-0.4130743207574937,09:55:00,low,2022-06-04
-0.2810962133279543,22:30:00,low,2022-06-04
-0.3468742745175709,10:43:00,low,2022-06-05
-0.2435985296541929,23:35:00,low,2022-06-05
-0.2896074514367359,11:45:00,low,2022-06-06
-0.2412648421064001,00:55:00,low,2022-06-07
-0.2619069510567534,13:01:00,low,2022-06-07
-0.2881819673033899,02:15:00,low,2022-06-08
-0.2784873699351683,14:17:00,low,2022-06-08
-0.3719382708444925,03:20:00,low,2022-06-09
-0.3321291012663276,15:22:00,low,2022-06-09
-0.4715308771749041,04:13:00,low,2022-06-10
-0.4062480134399125,16:16:00,low,2022-06-10
